# ref_id x y z occupancy n_extra
679961 0.08848646 64.11092218 -46.40325012 2 1
679964 5.31981646 64.18381434 -44.58684595 2 1
680095 12.51915971 42.77779710 -41.08990578 2 1
680096 10.84461526 44.54318478 -41.11796284 2 1
680100 14.26125499 44.65887350 -41.19631878 2 1
680162 1.80999054 48.17416385 -42.73398944 2 1
680173 10.71541520 46.41601644 -42.87349532 2 1
680245 3.64137268 49.91502156 -42.79696446 2 1
680250 8.83845063 51.72351869 -42.85005843 2 1
680251 8.83020649 50.02106981 -41.10152247 2 1
680328 3.56956566 55.26686853 -41.19076923 2 1
680333 10.67879035 53.52009967 -42.83045440 2 1
680486 5.32328070 62.49729680 -42.85700599 2 1
680487 5.43277607 60.66238473 -41.15730788 2 1
680693 10.79047037 42.99822125 -39.32537593 2 1
680696 10.75883969 44.71211862 -37.46309063 2 1
680770 8.98762408 48.14288664 -39.36039544 2 1
680773 10.65723785 46.31372883 -39.37928497 2 1
680856 10.64437379 51.83275412 -37.66671594 2 1
680922 1.94628580 55.33316107 -39.23639539 2 1
680924 0.13134756 55.22724853 -37.51542973 2 1
680929 7.09312715 53.56038410 -39.30936322 2 1
680932 7.16273807 55.33484150 -37.58923012 2 1
680933 10.74481590 53.53189507 -39.46444347 2 1
681002 1.87731304 58.87359761 -39.28373787 2 1
681003 1.91296012 57.14274166 -37.46411667 2 1
681010 8.90944992 58.88599883 -39.33060140 2 1
681011 8.87202303 56.98930275 -37.62101806 2 1
681088 3.52534000 62.51069088 -37.43397491 2 1
681216 10.73591469 41.15402515 -34.00197462 2 1
681291 8.97913762 42.89719827 -34.01798078 2 1
681293 10.56217767 42.99108668 -35.67513433 2 1
681369 7.24768982 46.35767811 -35.73686219 2 1
681373 10.68133192 46.37943426 -35.64701645 2 1
681449 7.22306615 49.96026341 -35.63717915 2 1
681452 7.20678311 51.70640519 -33.92912154 2 1
681453 10.76120815 50.03929696 -35.76354987 2 1
681456 10.78345367 51.82962478 -33.89299468 2 1
681527 5.46253400 53.56089830 -33.94100557 2 1
681531 9.04899748 53.56070467 -33.99207121 2 1
681535 12.42637473 53.62400577 -33.94534055 2 1
681536 10.75526121 55.30201120 -34.00809578 2 1
681606 5.38319022 58.87977695 -35.67475348 2 1
681609 7.11566963 57.17109139 -35.74685497 2 1
681610 8.88595150 58.76308259 -35.85627022 2 1
681615 12.55391213 57.07212961 -34.05523829 2 1
681687 5.26460582 60.66444856 -33.91773454 2 1
681691 8.92513961 60.54485677 -34.03169436 2 1
681696 10.69554385 62.39638645 -34.04141949 2 1
681764 5.25661709 64.27051198 -33.97829067 2 1
681765 7.19230699 64.21775478 -35.77033919 2 1
681890 8.95852205 44.58587332 -32.11039523 2 1
681892 7.05350072 44.60639978 -30.33323775 2 1
681894 12.58906987 44.64007716 -32.14048937 2 1
681970 8.99652462 48.29969330 -32.20847190 2 1
681971 8.89603389 46.36779530 -30.46502870 2 1
682051 8.92787906 49.96491392 -30.34910974 2 1
682127 5.48142311 53.57074615 -30.45826480 2 1
682132 7.15636010 55.38933325 -30.29646660 2 1
682205 3.58036058 56.99995734 -32.18063725 2 1
682206 5.28952417 58.86707351 -32.14151810 2 1
682292 7.25907546 62.41899311 -30.43411168 2 1
682362 1.90707548 64.22524269 -30.33993154 2 1
682364 5.35875363 64.39258518 -30.42919306 2 1
682569 7.16505640 46.39647539 -28.50922925 2 1
682570 8.96516193 48.19985227 -28.48953965 2 1
682649 7.26269738 49.89161833 -28.54434870 2 1
682650 8.98177186 51.71063965 -28.57503472 2 1
682652 7.23611111 51.67747827 -26.74226644 2 1
682657 14.29715583 49.96023780 -28.59665783 2 1
682726 5.42564130 55.29945449 -28.58169894 2 1
682803 1.76563606 57.12818616 -26.65146937 2 1
682812 7.14095997 58.94999086 -26.71994836 2 1
682885 3.56651050 60.85840554 -28.59718736 2 1
682891 8.90355317 60.82067049 -26.79188740 2 1
682892 7.18664708 62.46659393 -26.77779962 2 1
683173 10.71743621 46.63063310 -24.99260765 2 1
683252 7.23827518 51.76178695 -23.22611750 2 1
683331 9.04431190 53.44196743 -23.26714443 2 1
683332 7.23642979 55.26854849 -23.20759099 2 1
683402 1.84793862 58.89816926 -25.01450543 2 1
683406 5.41025777 58.90616607 -24.82203529 2 1
683409 7.24083107 57.12019677 -25.04800773 2 1
683486 5.39600250 62.47203140 -24.93215652 2 1
683487 5.40929546 60.68620957 -23.18801458 2 1
683488 3.65135419 62.46605078 -23.15972441 2 1
683620 14.40251464 41.24464566 -19.71326384 2 1
683771 8.93661436 46.41660638 -19.56641038 2 1
683846 5.38098017 51.73328666 -21.47724055 2 1
683849 7.12074872 50.00812633 -21.48545283 2 1
683853 10.78559624 50.00834990 -21.45492014 2 1
683926 5.34119565 55.38846246 -21.49382846 2 1
683927 5.50487089 53.59313951 -19.60876846 2 1
683929 7.25755109 53.52890691 -21.55565157 2 1
684005 3.60343320 57.14919425 -21.35951081 2 1
684008 3.53916686 58.91010551 -19.49439925 2 1
684087 5.39843209 60.71554602 -19.58011480 2 1
684165 7.16527490 64.16467190 -21.34020034 2 1
684214 12.38260686 41.09066785 -17.79335725 2 1
684215 12.51433445 39.42117149 -16.10517141 2 1
684367 5.35283484 46.29726867 -16.10078543 2 1
684372 7.17990191 48.09765344 -15.99605393 2 1
684449 7.13600904 49.97802793 -17.82354786 2 1
684452 7.13306706 51.72377101 -15.96613598 2 1
684531 8.95324048 53.61986757 -16.01080031 2 1
684532 7.17339417 55.40876763 -16.07837332 2 1
684601 -0.00685720 57.11175528 -17.87288741 2 1
684608 3.57428748 58.85163383 -16.09670525 2 1
684609 7.10937114 57.17197491 -17.84210866 2 1
684685 3.60665400 60.69663859 -17.77395506 2 1
684687 5.39112036 60.66155895 -16.04843692 2 1
684761 -0.00788946 64.28614414 -17.71926854 2 1
684762 1.88098059 64.30771463 -16.09997247 2 1
684889 7.24892676 42.77021606 -14.28450659 2 1
684892 7.10706911 44.66933768 -12.48178285 2 1
684969 7.04863741 46.33320697 -14.22690907 2 1
685046 5.22839294 51.76785092 -14.31774087 2 1
685047 5.32956544 49.96375590 -12.53503466 2 1
685050 8.96581510 51.80604286 -14.26735565 2 1
685052 7.12486229 51.76979286 -12.55718831 2 1
685202 1.70684906 59.09325676 -14.27185058 2 1
685203 1.81025365 57.19743037 -12.57071258 2 1
685209 7.08032647 57.13430987 -14.16085327 2 1
685285 3.55709099 60.67512177 -14.35010772 2 1
685286 5.51773469 62.37056701 -14.32276617 2 1
685288 3.59388028 62.47794203 -12.54449602 3 2
685361 -0.05420748 64.19341150 -14.32780029 3 2
685362 1.86154753 64.37481098 -12.55115307 2 1
685363 3.67073969 64.27863278 -14.39517955 2 1
685364 5.44577718 64.25217827 -12.54955069 2 1
685407 5.34701648 39.20879478 -8.95561384 2 1
685410 8.93084143 41.09496183 -10.58831846 2 1
685490 8.88915933 44.63169898 -10.75373201 2 1
685491 8.89876808 43.07476164 -8.83258368 2 1
685496 10.59846060 44.69624280 -8.98976355 2 1
685642 1.80339507 51.73330817 -10.69197900 2 1
685643 1.75860011 49.88992084 -8.94233844 2 1
685646 5.28131987 51.70044792 -10.78010004 2 1
685728 3.67135742 55.42626046 -8.98667781 2 1
685884 0.13106723 62.46799573 -8.86909755 2 1
685890 8.97647393 62.45013975 -10.59592914 2 1
685961 0.07480138 64.27057839 -10.74631798 3 2
685962 1.82104292 64.30998438 -8.91578062 2 1
685963 3.69972274 64.29109179 -10.70005187 2 1
686003 1.75921107 39.22492210 -5.41845081 2 1
686005 3.52266390 39.20418066 -7.13775270 2 1
686007 5.21611220 39.32062265 -5.45140956 2 1
686009 7.12656707 39.31517683 -7.05649572 2 1
686014 12.54659020 41.01215969 -7.10544306 2 1
686084 0.16260301 44.52205723 -5.43928940 2 1
686087 5.39226633 42.74989413 -5.37322915 2 1
686089 7.17484504 42.76910542 -7.10989330 2 1
686092 7.16049095 44.61955417 -5.36486228 2 1
686171 8.93212597 46.49219235 -5.32662209 2 1
686246 5.39621163 51.68458994 -7.10346815 2 1
686326 5.28626127 55.26512005 -7.13457304 2 1
686327 5.28117862 53.53768925 -5.47544443 2 1
686407 5.34915898 57.10841871 -5.37430492 2 1
686411 8.95437304 57.20804848 -5.33801652 2 1
686481 0.12035683 60.64955295 -7.08564353 2 1
686482 1.86963343 62.54631018 -7.01375480 2 1
686489 7.16924847 60.84485700 -7.12902658 2 1
686492 7.15672758 62.57161367 -5.36241735 2 1
686605 3.55765077 39.21004806 -3.60933302 2 1
686608 3.54956007 41.07734680 -1.85250750 2 1
686609 7.03403235 39.31513086 -3.62237242 2 1
686687 5.40105422 42.71170819 -1.82688599 2 1
686765 3.70077441 46.34418176 -3.51691643 2 1
686768 3.56377914 48.23040270 -1.81600815 2 1
686772 7.05472380 48.18898831 -1.78299217 2 1
686845 3.57727321 50.04485251 -3.51237159 2 1
686846 5.40582490 51.82073871 -3.69073861 2 1
686856 10.72867289 51.75849687 -1.68224740 2 1
686927 5.35816412 53.43655784 -1.81176996 2 1
686929 7.08589520 53.64682279 -3.72049474 2 1
687085 3.59357977 60.58784125 -3.46042034 2 1
687087 5.36661868 60.61773660 -1.77530398 2 1
687089 7.15941228 60.63970757 -3.53254476 2 1
687092 7.12225934 62.43111987 -1.67253854 2 1
687165 7.16029777 64.33971404 -3.57101208 2 1
687206 5.34937786 40.94308413 -0.08473358 2 1
687287 5.30388377 42.66965542 1.69775063 2 1
687289 7.19524305 42.71744093 -0.03134416 2 1
687290 8.93909003 44.56907117 0.00078513 2 1
687292 7.25335047 44.68001900 1.70598643 2 1
687370 8.79592686 48.19446269 -0.00354330 2 1
687371 8.92938610 46.54907359 1.76471975 2 1
687452 7.20195331 51.70098863 1.83818887 2 1
687529 7.14361868 53.53523497 0.07489017 2 1
687530 8.84997426 55.33719360 0.04102245 2 1
687602 1.89765296 58.82465417 0.02628417 2 1
687607 5.37820681 57.05192536 1.89944079 2 1
687685 3.61325663 60.59214943 -0.01129522 2 1
687687 5.34013427 60.61438035 1.81437785 2 1
687689 7.17279113 60.61229768 0.05127267 2 1
687690 8.98163080 62.52122817 0.12478425 2 1
687692 7.00420826 62.48166566 1.80869857 2 1
687888 3.63963190 44.62996599 5.30791898 2 1
687890 9.03105444 44.68949984 3.68748388 2 1
687965 3.69435842 46.32143567 3.53342122 2 1
687966 5.40095043 48.17298806 3.69287279 2 1
687967 5.36270205 46.40531011 5.34563862 2 1
688046 5.28696730 51.73053591 3.53409215 2 1
688047 5.26207360 49.97791912 5.30464967 2 1
688127 5.27958920 53.51061603 5.37939571 2 1
688130 8.88829524 55.32613169 3.57207475 2 1
688131 8.86574395 53.60784363 5.47595859 2 1
688205 3.60619655 57.04534963 3.58267707 2 1
688206 5.24494043 58.83410681 3.53910010 2 1
688207 5.29631861 57.19975701 5.37210717 2 1
688212 7.07199241 58.92774744 5.26002101 2 1
688286 5.36520164 62.55712867 3.55617025 2 1
688292 7.13474185 62.48586364 5.33514365 2 1
688406 5.29903148 41.04587645 7.13007236 2 1
688407 5.21158149 39.25218050 8.82648740 2 1
688410 8.84763148 41.08200759 7.22027880 2 1
688412 7.08825188 41.10620011 8.89062360 2 1
688567 5.21812821 46.39235289 8.91231774 2 1
688572 7.23244916 48.28013532 8.93134240 2 1
688645 3.47465091 50.01257029 7.04588676 2 1
688649 6.94302475 50.07361830 7.07914714 2 1
688650 8.90767202 51.73862738 7.20053208 2 1
688727 5.45205525 53.59197247 8.91042365 2 1
688732 7.15721890 55.44903908 8.84825766 2 1
688736 10.70197065 55.37725810 8.93291353 2 1
688809 7.08272001 57.22923459 7.08273284 2 1
688812 7.19563844 58.97241559 8.90403230 2 1
688886 5.33680313 62.40055662 6.98053113 2 1
688892 7.10561312 62.56175263 8.76507600 2 1
688962 1.98648003 64.13128227 8.89448535 2 1
688965 7.12161022 64.25395180 7.14634111 2 1
689005 3.55488793 39.24576894 10.86877858 2 1
689008 3.47222682 41.07044895 12.60893870 2 1
689010 8.90796328 41.18640677 10.80879633 2 1
689012 7.14132112 41.11574848 12.49736315 2 1
689085 3.60548835 42.80383880 10.83772472 2 1
689092 7.13273932 44.67804072 12.50238889 2 1
689169 7.16175290 46.33759978 10.61625660 2 1
689172 7.31454860 48.13420267 12.38852632 2 1
689175 12.46952424 46.36834934 12.48842972 2 1
689249 7.15515553 50.06052861 10.67061625 2 1
689251 8.80379968 50.03110463 12.35370215 2 1
689329 7.15698255 53.62692674 10.77907953 2 1
689330 8.84606881 55.44000037 10.73658174 2 1
689332 7.21814824 55.39733528 12.54905913 2 1
689410 8.91836438 59.08499026 10.76957279 2 1
689411 8.85521289 57.20446611 12.58325042 2 1
689491 9.03199054 60.70518380 12.70732524 2 1
689565 7.23758344 64.15825334 10.73779630 2 1
689609 7.21494197 39.43017820 14.36781541 2 1
689612 7.26372058 41.11431066 16.12235448 2 1
689686 5.50965463 44.64022135 14.36955680 2 1
689691 9.01382042 42.92285143 16.08382188 2 1
689693 10.77616451 43.05325438 14.23227787 2 1
689771 8.85144248 46.43367608 16.14571952 2 1
689849 7.14910523 49.92368887 14.17519772 2 1
689852 7.17504734 51.81378396 16.00818988 2 1
689853 10.78076194 50.03835503 14.22296170 2 1
689925 3.61924698 53.52582394 14.34656031 2 1
689932 7.09981595 55.27995666 16.06299524 2 1
690006 5.42126452 58.90641066 14.32045278 2 1
690087 5.29022086 60.71601040 16.13562151 2 1
690089 7.19584706 60.72065881 14.40396266 2 1
690092 7.10796078 62.42841906 16.11620415 2 1
690165 7.26979691 64.22677766 14.30496777 2 1
690210 9.05030570 41.08369228 17.91680695 2 1
690211 8.95559811 39.28698787 19.72732854 2 1
690292 7.20566564 44.54767017 19.69954821 2 1
690293 10.59543765 42.97226446 17.97832902 2 1
690371 8.97855628 46.45796508 19.65572406 2 1
690373 10.63646475 46.47709965 17.78308492 2 1
690376 10.74692155 48.33566240 19.57580899 2 1
690450 8.99160876 51.92440873 17.69542922 2 1
690531 8.97463273 53.54442943 19.66172022 2 1
690605 3.50484726 57.10027162 17.88417183 2 1
690612 7.10844805 58.84212666 19.65714807 2 1
690685 3.57333318 60.70715395 17.91596702 2 1
690686 5.38249008 62.41068772 17.91687483 2 1
690690 8.79123786 62.48003836 17.94191840 2 1
690764 5.47420720 64.38174941 19.69113366 2 1
690820 14.38711505 41.01915269 23.17428551 2 1
690886 5.40893162 44.49755446 21.46647609 2 1
690890 8.94161567 44.56554603 21.47384398 2 1
690891 8.91334728 42.67276012 23.26465847 2 1
690972 7.21006168 48.21996527 23.39898968 2 1
691046 5.40234988 51.67949414 21.51476256 2 1
691050 9.09211848 51.81400987 21.34477401 2 1
691051 9.07412897 50.03807503 23.15459930 2 1
691206 5.44828421 58.91255562 21.41182062 2 1
691207 5.42025352 57.12436119 23.04687271 2 1
691212 7.08663823 58.97501430 23.19661562 2 1
691363 3.67666311 64.28983469 21.32290080 2 1
691493 10.68682483 42.79427507 25.06780214 2 1
691497 14.32721509 42.87286761 24.91071533 2 1
691576 10.66832132 48.28721754 26.82764828 2 1
691649 7.30962882 50.05265988 25.03979764 2 1
691650 8.95599437 51.80052485 25.03416824 2 1
691656 10.77450212 51.82549715 26.75298205 2 1
691733 10.74669424 53.66907587 25.00751048 2 1
691811 8.95598561 57.26017483 26.76709062 2 1
691886 5.37126436 62.44593691 24.96421282 2 1
692019 16.07398626 39.31737776 30.28283514 2 1
692100 14.19699112 44.73008369 30.31855767 2 1
692253 10.79969750 50.00814539 28.53700537 2 1
692256 10.81662574 51.81023622 30.39005196 2 1
692486 5.29967727 62.46866086 28.57422231 2 1
692487 5.35623067 60.73049406 30.45375164 2 1
692564 5.42028731 64.19286166 30.25550578 2 1
692615 12.56742275 39.20185607 34.00574488 2 1
692694 12.45308181 44.66382363 32.02124731 2 1
692776 10.78056012 48.24100305 33.94947592 2 1
692777 14.27477778 46.48844517 32.14203932 2 1
692853 10.74192683 49.95001004 32.17480001 2 1
692855 12.59941424 49.98618393 33.96796063 2 1
692933 10.73129968 53.56080321 32.23546807 2 1
693009 7.16934377 57.12283616 32.08793098 2 1
693010 9.10295802 58.97919275 32.13773648 2 1
693012 7.10736617 58.94737000 33.81416312 2 1
693217 14.31106845 39.28523945 35.59309637 2 1
693219 16.14960744 39.29592173 37.45804378 2 1
693296 10.71663318 44.64811021 37.41748419 2 1
693300 14.29282951 44.70355488 37.41429068 2 1
693371 8.87366774 46.47200702 37.39812352 2 1
693374 12.47605572 48.17325503 35.60939627 2 1
693454 12.47985490 51.97167106 35.77566321 2 1
693456 10.64312213 51.91409913 37.55680592 2 1
693686 5.27058658 62.44792240 35.67582194 2 1
693687 5.40242570 60.75777979 37.56027713 2 1
693692 7.16231504 62.61004457 37.55259678 2 1
693806 5.37202886 41.10700667 39.24612612 2 1
693808 3.66542180 41.12835131 41.14638607 2 1
693818 16.17373565 41.12074470 39.19626390 2 1
693890 8.98120526 44.69574886 39.15464321 2 1
693892 7.26810980 44.59189109 41.03496213 2 1
693966 5.46025354 48.09133244 39.20290789 2 1
693970 8.97266849 48.35920470 39.28262870 2 1
693972 7.23204657 48.28926142 41.08317403 2 1
694053 10.72883568 50.04418713 39.30693035 2 1
694128 3.55303066 55.31343472 41.13590164 2 1
694205 3.63268731 57.17757840 39.33625803 2 1
694206 5.35870750 58.92338538 39.37772406 3 2
694207 5.39842749 57.11737972 41.23485144 3 2
694284 0.12293058 62.39789045 41.12906372 2 1
694289 7.04845635 60.68868033 39.33891765 2 1
694291 8.77123929 60.66084631 41.18439190 2 1
694292 7.19411075 62.47448515 41.13428193 2 1
694364 5.37702979 64.26781204 41.12738924 2 1
694365 7.26495823 64.43036973 39.26927064 2 1
694366 8.94303145 64.22573143 41.10356249 2 1
694405 3.58874896 39.42737329 42.85111303 2 1
694406 5.43578182 41.12204464 42.77889790 2 1
694407 5.49514616 39.28206306 44.58063028 2 1
694419 16.06280024 39.33114961 44.53442193 2 1
694489 7.06267608 42.87840659 42.86495316 2 1
694490 9.00147989 44.59185665 42.87438644 2 1
694492 7.11529258 44.56576226 44.62448278 2 1
694566 5.49294626 48.15389347 42.88221981 2 1
694572 7.13288015 48.29237673 44.73722546 2 1
694646 5.38797031 51.80975538 42.94322793 2 1
694726 5.39346455 55.24603090 42.98834123 3 2
694727 5.32690247 53.49015342 44.75503376 2 1
694732 7.28705533 55.33990220 44.77980521 3 2
694802 1.76099955 58.90962039 42.82750866 2 1
694809 7.21091545 57.25583529 42.91958620 2 1
694810 8.87640073 58.98922532 43.00626797 2 1
694811 9.00561449 57.18274194 44.72674511 2 1
694816 10.70946122 58.97980379 44.78429867 2 1
694888 3.52624559 62.38101267 44.57316213 3 2
694889 7.05812407 60.65110498 42.94936686 2 1
694892 7.07915112 62.44397552 44.59401954 2 1
694893 10.69345496 60.73874578 42.93477924 2 1
694962 1.69021683 64.15480922 44.67284732 2 1
694964 5.35604742 64.27237331 44.50288997 2 1
694966 8.91841566 64.22042959 44.59205246 3 2
694968 12.45444875 64.28250556 44.46397858 3 2
695002 1.90260902 41.08013265 46.41601123 2 1
695089 7.11060186 42.79691430 46.35305228 3 2
695096 10.76375676 44.51485185 48.21007283 2 1
695163 1.75473294 46.48462247 48.10142547 2 1
695168 3.63898884 48.29981199 48.24133596 2 1
695245 3.78597792 50.03965973 46.53360163 3 2
695246 5.41814153 51.84254166 46.47657160 2 1
695247 5.49817472 50.01165180 48.28164088 2 1
695252 7.24074326 51.81628349 48.33159103 2 1
695330 8.98565817 55.38290021 46.49320035 2 1
695331 8.99518799 53.61142206 48.34824755 2 1
695332 7.14721528 55.32708023 48.27155865 2 1
695405 3.48771579 57.01189036 46.39598244 2 1
695410 8.89221341 58.91571669 46.58308578 2 1
695412 7.12369169 58.94262835 48.16105780 2 1
695413 10.73908658 57.24921798 46.48674509 2 1
695414 12.58209857 58.98406546 46.56876800 2 1
695416 10.60642448 59.11147966 48.31293463 2 1
695481 0.11818373 60.76763589 46.45867159 2 1
695483 1.83038577 60.68922200 48.23133369 2 1
695485 3.53945140 60.64591154 46.44425362 2 1
695487 5.28657469 60.67537005 48.08435122 2 1
695488 3.56739295 62.44187595 48.18733972 2 1
695491 8.78061601 60.68390234 48.23126377 2 1
695492 7.14123901 62.44448332 48.38395547 2 1
695495 12.57286817 60.74004601 48.29293389 2 1
695562 1.74684711 64.22598534 48.23697537 2 1
695563 3.47514777 64.25120468 46.43040390 2 1
695565 7.16279910 64.34078575 46.39426616 2 1
695568 12.40438495 64.26885105 48.31098084 2 1
695569 14.17642967 64.33947094 46.39445127 2 1
695692 7.29022699 44.52849822 51.77523249 2 1
695700 14.31274667 44.65847377 51.69904685 2 1
695765 3.56518170 46.46190462 49.96739496 2 1
695766 5.30552103 48.14887677 50.00311316 2 1
695846 5.36329121 51.78980145 50.03695023 2 1
695847 5.34000290 49.92676353 51.74645243 2 1
695849 7.16732272 49.97580755 50.03768036 2 1
695852 7.30761168 51.78821857 51.77647462 2 1
695930 8.88824922 55.46391051 50.04809055 2 1
695931 8.95369929 53.56253082 51.61421313 3 2
695932 7.19708585 55.39019323 51.80730970 2 1
695933 10.75157446 53.68790003 50.08425829 2 1
695936 10.68359538 55.46237783 51.86976140 2 1
696004 0.12697902 58.94418087 51.73330402 2 1
696007 5.29242772 57.22851798 51.85662673 2 1
696009 7.08643873 57.15717668 50.05386382 2 1
696010 8.88388657 58.94753199 50.11553099 2 1
696015 12.60031020 57.21942391 51.68021924 2 1
696085 3.61239070 60.67015325 49.90643089 2 1
696086 5.41537832 62.49013402 50.04136043 2 1
696093 10.72620990 60.66949723 50.07774069 2 1
696094 12.41718083 62.63212290 50.13180407 2 1
696096 10.69108602 62.57797013 51.85692256 2 1
696161 -0.03547824 64.23756248 50.09432956 2 1
696166 8.87227885 64.29446770 51.74972175 2 1
696215 12.57792695 39.32258377 55.38322030 2 1
696300 14.21949781 44.66427879 55.27277331 2 1
696362 1.78729108 48.19520341 53.63179283 2 1
696363 1.68585209 46.40240637 55.44777372 2 1
696366 5.38509448 48.26338641 53.51618512 2 1
696367 5.32096964 46.29148045 55.44463312 2 1
696369 7.26465172 46.28828509 53.48146904 2 1
696445 3.51977975 49.93602430 53.60578063 2 1
696446 5.50047284 51.76617667 53.47766574 2 1
696448 3.58030725 51.82001773 55.30011427 3 2
696523 1.81312717 53.54766204 55.21766794 2 1
696530 8.97248009 55.45249757 53.65451242 2 1
696532 7.16823539 55.33536114 55.31686741 2 1
696601 0.01833831 57.03843605 53.59459277 2 1
696606 5.35948120 58.95453786 53.57354673 2 1
696608 3.57686840 58.93178968 55.40351126 2 1
696609 7.08177277 57.13911544 53.60857266 2 1
696611 8.89591032 57.18386426 55.32516905 2 1
696612 7.09134634 58.96094108 55.41392333 2 1
696613 10.68825127 57.14653628 53.58762586 2 1
696616 10.66749543 58.96541080 55.32324675 2 1
696684 0.09763445 62.48380472 55.30616930 2 1
696685 3.47976212 60.71175748 53.61424430 2 1
696761 0.11681986 64.28843883 53.48248527 2 1
696763 3.54862717 64.25802942 53.63764051 2 1
696764 5.32136718 64.23193545 55.34477274 2 1
696765 7.11709581 64.27562043 53.46909995 2 1
696819 16.01938457 39.34011133 58.95895342 2 1
696886 5.45661299 44.62057072 57.20547373 2 1
696962 1.77314761 48.29190778 57.15141817 2 1
696966 5.34165867 48.14918139 57.19984665 2 1
697041 -0.09521425 50.10645368 57.11414658 2 1
697042 1.71029792 51.85115105 57.04445457 2 1
697044 -0.00864518 51.89312583 58.98120198 2 1
697045 3.73324157 49.98789175 57.01858081 2 1
697056 10.83215933 51.66731346 58.79631962 2 1
697123 1.77883860 53.66879292 58.93357245 2 1
697125 3.51267843 53.56215914 57.15271157 2 1
697128 3.69416425 55.42364239 58.85470216 2 1
697129 7.12014124 53.61970227 57.11684243 2 1
697132 7.12371940 55.31959803 58.83472953 2 1
697133 10.67182341 53.54601447 57.08009797 2 1
697207 5.33976995 57.15994960 58.96430475 2 1
697209 7.13001990 57.14381016 57.21348864 2 1
697212 7.15287276 59.03568433 58.91976306 2 1
697281 0.09360266 60.63484803 57.07531356 2 1
697286 5.26681070 62.44608766 57.09777370 2 1
697287 5.22869681 60.61311123 58.96012052 2 1
697289 7.11243462 60.82166105 57.19236695 2 1
697293 10.65060383 60.73421760 57.14416741 2 1
697361 0.08730196 64.16277546 57.26466690 2 1
697363 3.57456173 64.41391605 57.00457267 2 1
697419 16.08916486 39.39125407 62.39700452 2 1
697497 14.27769007 42.89366588 60.68957457 2 1
697562 1.78981893 48.25453195 60.66615482 2 1
697576 10.63210322 48.09919507 62.39128065 2 1
697643 1.75158788 49.97111988 62.42263902 2 1
697650 8.92137019 51.86210433 60.57171012 2 1
697651 8.90479580 50.07142833 62.37042006 2 1
697721 0.03094680 53.67342573 60.79269616 2 1
697722 1.69032145 55.50691189 60.71686836 2 1
697727 5.32985839 53.45684165 62.45799345 2 1
697803 1.77797570 57.24976275 62.51756890 2 1
697805 3.60207615 57.08554542 60.71340214 2 1
697806 5.28199430 58.83465986 60.70813649 2 1
697808 3.61219328 58.85941654 62.48500693 2 1
697885 3.53400828 60.64968905 60.72827370 2 1
697888 3.61468675 62.52398195 62.46115998 2 1
698097 14.28563816 42.77471039 64.25307077 2 1
698162 1.82494504 48.19967536 64.29835141 2 1
698170 8.89294816 48.21612940 64.22342742 2 1
698172 7.12551980 48.33368974 65.93896326 2 1
698173 10.63877471 46.46873204 64.22798732 2 1
698243 1.82007288 50.07521328 66.05038356 2 1
698246 5.34127470 51.77807595 64.20374915 2 1
698249 7.10129540 50.03906283 64.06524259 2 1
698322 1.76135001 55.30318580 64.28054047 2 1
698323 1.83852024 53.51737787 66.15446572 2 1
698327 5.35864105 53.62053161 66.02223122 2 1
698402 1.77099220 58.99693189 64.29612809 2 1
698403 1.74684258 57.05592652 66.03534569 2 1
698404 0.02575124 58.96546306 66.09040544 2 1
698483 1.73825960 60.76818141 66.07881782 2 1
698485 3.56430158 60.69822675 64.19194517 2 1
698488 3.53545219 62.57483726 66.21101389 2 1
698562 1.77165803 64.37536674 66.06255308 2 1
698563 3.51036847 64.39413098 64.32597839 2 1
698846 5.35308746 51.85110976 67.88021649 2 1
698848 3.63856636 51.83399642 69.58891317 2 1
698927 5.40755286 53.48027018 69.67605376 2 1
698928 3.58519144 55.35772988 69.66798794 2 1
698932 7.11360484 55.22937943 69.56523312 2 1
699008 3.54415401 58.95116882 69.53115927 2 1
699082 1.75788771 62.47939977 67.93780884 2 1
699204 3.63237433 66.03526861 -69.64211832 2 1
699242 1.87125450 69.62196883 -71.30512458 2 1
699243 1.90306426 67.77183024 -69.59899382 2 1
699323 1.81154684 71.49972626 -69.60787617 2 1
699324 0.02345201 73.16754855 -69.53094501 2 1
699802 1.73021205 69.65336271 -68.01084067 2 1
699883 1.76670792 71.42485362 -66.04894427 2 1
700323 5.47456922 66.07504378 -64.31992934 2 1
700324 3.51146939 66.12935265 -62.51557348 2 1
700363 1.78958966 67.92175959 -62.58693960 2 1
700365 3.46585498 67.81244693 -64.26548950 2 1
700368 3.56478042 69.59103387 -62.47853080 2 1
700448 3.51459497 73.21155987 -62.59230733 2 1
700884 3.48399624 65.99305720 -58.97876568 2 1
700922 1.76487633 69.53024920 -60.68878227 2 1
700923 1.74499232 67.84911031 -58.96978886 2 1
701001 -0.04030088 71.37586513 -60.74584417 2 1
701005 3.47978624 71.45693276 -60.76505426 2 1
701085 3.61611522 75.01897615 -60.69349141 2 1
701088 3.53151776 76.84768985 -58.96073129 2 1
701163 1.82931001 78.74666543 -58.88231362 2 1
701441 1.77203106 66.10796632 -57.13323603 2 1
701483 1.79310722 67.80288997 -55.34683288 2 1
701642 1.84766539 76.81434974 -57.17021258 2 1
701647 5.35019090 74.95520055 -55.37236618 2 1
