# id type pc1 pc2 pc3 dist_to_ref defect_type
395 1 -0.10445854 -0.04101021 0.01073232 0.11304717 Lattice
396 1 -0.10717288 -0.04792638 0.01556891 0.11855238 Lattice
397 1 -0.10794190 -0.05222874 0.01759551 0.12130589 Lattice
398 1 -0.09829258 -0.03905428 0.00129439 0.10682607 Lattice
399 1 -0.05619650 -0.00878918 -0.03554852 0.08288600 Lattice
400 1 -0.09531005 -0.02969926 -0.00906625 0.10498216 Lattice
401 1 -0.10466429 -0.05210814 0.03020526 0.12769343 Lattice
402 1 -0.00418301 -0.01235955 -0.06120552 0.08794425 Lattice
403 1 -0.11091698 -0.06135957 0.02730708 0.13044752 Lattice
404 1 0.49051109 -0.36468155 0.07569779 0.94285197 Unknown
405 1 -0.10415481 -0.03774936 0.00549758 0.11160159 Lattice
406 1 -0.10632681 -0.04351635 0.00885749 0.11575648 Lattice
407 1 -0.10441531 -0.04141607 0.00829796 0.11296167 Lattice
408 1 -0.10825273 -0.04993760 0.01616111 0.12036707 Lattice
409 1 -0.10752993 -0.04447015 0.00951271 0.11732040 Lattice
410 1 -0.10657148 -0.04340698 0.00924236 0.11585116 Lattice
411 1 -0.10288403 -0.03612046 0.00641069 0.10973460 Lattice
412 1 -0.10651221 -0.04575069 0.01096365 0.11673819 Lattice
413 1 -0.10449637 -0.03833462 0.00633626 0.11207267 Lattice
414 1 -0.10542216 -0.03918446 0.00472304 0.11372355 Lattice
415 1 -0.10882612 -0.04837852 0.01436166 0.12015505 Lattice
416 1 -0.10272194 -0.04019170 0.01884199 0.11308753 Lattice
417 1 -0.10391753 -0.03660165 0.00320689 0.11135969 Lattice
418 1 -0.10760276 -0.04445826 0.00933925 0.11739279 Lattice
419 1 -0.10519569 -0.04007434 0.00477734 0.11378990 Lattice
420 1 -0.10798488 -0.04848467 0.01146681 0.11948060 Lattice
421 1 -0.10743985 -0.04448566 0.00594158 0.11819897 Lattice
422 1 -0.10461580 -0.04945181 0.01069185 0.11743156 Lattice
423 1 -0.03993726 0.00119186 -0.04893445 0.08876588 Lattice
424 1 -0.09653000 -0.04051304 0.00673374 0.10567667 Lattice
425 1 -0.10453910 -0.03961144 0.00513603 0.11277290 Lattice
426 1 -0.10032618 -0.04796899 0.02811865 0.11912842 Lattice
427 1 -0.07609368 -0.07046607 0.01499869 0.10782677 Lattice
428 1 -0.10558486 -0.06217957 0.02434627 0.12573879 Lattice
429 1 -0.09992829 -0.03438740 0.00016387 0.10731098 Lattice
430 1 -0.10266952 -0.04959210 0.02858704 0.12204550 Lattice
431 1 -0.10368404 -0.04148340 0.01613351 0.11367272 Lattice
432 1 -0.09828653 -0.06072745 0.01492298 0.11772571 Lattice
433 1 -0.10130412 -0.03310720 -0.00112697 0.10851524 Lattice
434 1 -0.10343896 -0.03711744 0.00331706 0.11105250 Lattice
435 1 -0.10625905 -0.04126645 0.00543392 0.11533096 Lattice
436 1 -0.10368263 -0.03703129 0.00349821 0.11117620 Lattice
437 1 -0.10771837 -0.04716900 0.01392528 0.11851992 Lattice
438 1 -0.10631034 -0.04402762 0.01084955 0.11580981 Lattice
439 1 -0.10299729 -0.03498967 0.00541960 0.10951858 Lattice
440 1 -0.10688966 -0.04448294 0.01173432 0.11654130 Lattice
441 1 -0.10762803 -0.04800177 0.01751446 0.11931306 Lattice
442 1 -0.10673192 -0.04519252 0.01388548 0.11680423 Lattice
443 1 -0.10596135 -0.04403472 0.01437138 0.11573681 Lattice
444 1 -0.10447469 -0.03760025 0.00587254 0.11188421 Lattice
445 1 -0.10749301 -0.04622356 0.01240805 0.11791297 Lattice
446 1 -0.10816917 -0.04896074 0.01255221 0.11983506 Lattice
447 1 -0.10562501 -0.04130989 0.00463151 0.11495820 Lattice
448 1 -0.10244203 -0.03556007 -0.00022517 0.11054104 Lattice
449 1 -0.10672182 -0.04021469 0.00224743 0.11670380 Lattice
450 1 -0.10670832 -0.04283360 0.00426836 0.11709380 Lattice
451 1 -0.09543446 -0.07119202 0.02526422 0.12368868 Lattice
452 1 -0.10409524 -0.03988088 0.00810280 0.11212284 Lattice
453 1 -0.10008234 -0.05551489 0.01277865 0.11589982 Lattice
454 1 -0.10776890 -0.04928138 0.01539455 0.11961265 Lattice
455 1 -0.10055425 -0.04958960 0.02754169 0.11843111 Lattice
456 1 -0.10287622 -0.03970234 0.01423633 0.11141199 Lattice
457 1 -0.10587811 -0.04380413 0.01309051 0.11576228 Lattice
458 1 0.06111372 -0.07333522 -0.00863307 0.20507732 Unknown
459 1 -0.10930336 -0.05542957 0.02028243 0.12443919 Lattice
460 1 0.44073283 -0.26280693 0.08116740 0.65552190 Unknown
461 1 -0.10405853 -0.03554200 -0.00161675 0.11301993 Lattice
462 1 -0.10573987 -0.04230121 0.00240921 0.11664133 Lattice
463 1 -0.09928597 -0.03967026 0.00698432 0.10749349 Lattice
464 1 -0.10272010 -0.03939578 0.00531068 0.11076727 Lattice
465 1 -0.10526205 -0.04117858 0.01035137 0.11377268 Lattice
466 1 -0.10681038 -0.04701632 0.01594959 0.11793068 Lattice
467 1 -0.10461526 -0.04749084 0.01225063 0.11559564 Lattice
468 1 -0.10581727 -0.04418614 0.00928692 0.11546013 Lattice
469 1 -0.10119846 -0.03697240 0.01076685 0.10869178 Lattice
470 1 -0.10125505 -0.03079220 -0.00066123 0.10747972 Lattice
471 1 -0.10185707 -0.03715858 0.01107757 0.10939953 Lattice
472 1 -0.10824485 -0.04783078 0.01586454 0.11948253 Lattice
473 1 -0.10587106 -0.04823275 0.02303633 0.11999123 Lattice
474 1 -0.10404426 -0.04055760 0.01035002 0.11232523 Lattice
475 1 -0.10676809 -0.04369832 0.01117685 0.11619143 Lattice
476 1 -0.10701375 -0.04497190 0.01028414 0.11696349 Lattice
477 1 -0.10667245 -0.04606904 0.00951766 0.11734043 Lattice
478 1 -0.10508407 -0.03794336 0.00209264 0.11352140 Lattice
479 1 -0.10010125 -0.03598619 0.00487887 0.10696730 Lattice
480 1 -0.10603660 -0.04408703 0.00686878 0.11617130 Lattice
481 1 -0.10481011 -0.03775979 0.00034006 0.11398840 Lattice
482 1 -0.10776872 -0.04519323 0.00817715 0.11819510 Lattice
483 1 -0.10432704 -0.05406207 0.01572855 0.11873513 Lattice
484 1 -0.09674287 -0.04597844 0.01627421 0.11033747 Lattice
485 1 -0.09809045 -0.04648218 0.02644790 0.11487952 Lattice
486 1 -0.10840024 -0.05759659 0.02053801 0.12477889 Lattice
487 1 -0.10550688 -0.04158175 0.00623819 0.11489528 Lattice
488 1 -0.10810938 -0.04709512 0.01067055 0.11918789 Lattice
489 1 -0.10140688 -0.05460073 0.03980299 0.13602947 Lattice
490 1 -0.10561583 -0.04923483 0.02667584 0.12359255 Lattice
491 1 -0.10487894 -0.04067556 0.00434345 0.11434000 Lattice
492 1 -0.08006943 -0.04017407 0.01424783 0.09347554 Lattice
493 1 -0.08884675 -0.05753384 0.01029176 0.10846956 Lattice
494 1 -0.06219537 -0.03431084 0.01269800 0.07952690 Lattice
495 1 -0.10755942 -0.05843628 0.02589306 0.12639468 Lattice
496 1 -0.10837026 -0.05152840 0.01628727 0.12119337 Lattice
497 1 0.10418683 -0.14030453 0.17787404 0.54179693 Unknown
498 1 -0.10692809 -0.04798212 0.01668400 0.11854600 Lattice
499 1 -0.10414919 -0.04059868 0.00785693 0.11241836 Lattice
500 1 -0.10728334 -0.04622437 0.01459779 0.11780041 Lattice
501 1 -0.10417539 -0.03748675 0.00544028 0.11153814 Lattice
502 1 -0.10582905 -0.04373816 0.01396601 0.11544079 Lattice
503 1 -0.10721548 -0.04753391 0.01490845 0.11827993 Lattice
504 1 -0.10501188 -0.04084321 0.01189087 0.11341329 Lattice
505 1 -0.10495266 -0.04152421 0.01000523 0.11350470 Lattice
506 1 -0.10496616 -0.04001546 0.00902891 0.11298517 Lattice
507 1 -0.10449659 -0.03698235 0.00302660 0.11215804 Lattice
508 1 -0.10585871 -0.04344454 0.01171769 0.11515796 Lattice
509 1 -0.10342485 -0.03407487 -0.00168829 0.11159126 Lattice
510 1 -0.10815248 -0.04746716 0.01141172 0.11922875 Lattice
511 1 -0.10234337 -0.03810273 -0.00155935 0.11227717 Lattice
512 1 -0.10503198 -0.04360733 0.01428081 0.11493905 Lattice
513 1 -0.10228608 -0.03309106 -0.00500641 0.11161821 Lattice
514 1 -0.10434879 -0.04350051 0.01167304 0.11379602 Lattice
515 1 -0.00207950 0.02825715 -0.07135290 0.11525556 Lattice
516 1 -0.10758172 -0.04848194 0.01142856 0.11920755 Lattice
517 1 -0.10748027 -0.04798700 0.01712402 0.11920918 Lattice
518 1 -0.09938241 -0.04375448 0.01280483 0.10957237 Lattice
519 1 -0.10846330 -0.04867104 0.01583924 0.12000525 Lattice
520 1 -0.10173342 -0.03868580 0.01872480 0.11352399 Lattice
521 1 -0.10972795 -0.05396615 0.02193744 0.12452841 Lattice
522 1 -0.10779556 -0.06154341 0.03168673 0.13122735 Lattice
523 1 -0.10300244 -0.03646160 -0.00060365 0.11185845 Lattice
524 1 0.57325066 -0.15073257 0.21891753 0.81147615 Unknown
525 1 -0.06179290 -0.08777901 0.03057729 0.13472851 Lattice
526 1 -0.10552355 -0.04247803 0.00972859 0.11447142 Lattice
527 1 -0.10865252 -0.05075920 0.01694742 0.12117928 Lattice
528 1 -0.10385324 -0.03733678 0.00456303 0.11139367 Lattice
529 1 -0.10029656 -0.03123611 -0.00508947 0.10840253 Lattice
530 1 -0.10747635 -0.04579162 0.01237865 0.11764880 Lattice
531 1 -0.10996952 -0.05405181 0.02288340 0.12511290 Lattice
532 1 -0.10351692 -0.03699821 0.00676482 0.11066169 Lattice
533 1 -0.10740050 -0.04779956 0.01767433 0.11908420 Lattice
534 1 -0.10448903 -0.03877498 0.00728239 0.11213225 Lattice
535 1 -0.10713624 -0.05111434 0.02310876 0.12232795 Lattice
536 1 -0.10746895 -0.04500159 0.00969366 0.11747335 Lattice
537 1 -0.10718179 -0.04647347 0.00876571 0.11811169 Lattice
538 1 -0.10518101 -0.04064814 0.00512291 0.11399145 Lattice
539 1 0.22874968 -0.30581679 0.09864764 0.67055152 Unknown
540 1 -0.10552539 -0.03939158 0.00340368 0.11425417 Lattice
541 1 -0.07159186 -0.01834104 -0.02904692 0.09418013 Lattice
542 1 -0.08393998 -0.02469261 -0.02087859 0.10019455 Lattice
543 1 -0.10300697 -0.04205843 0.00861721 0.11181896 Lattice
544 1 -0.10901066 -0.05092557 0.01682455 0.12158785 Lattice
545 1 -0.10139984 -0.03448446 0.00057952 0.10870933 Lattice
546 1 -0.10663694 -0.05639085 0.02368993 0.12375416 Lattice
547 1 0.29610856 -0.16837322 0.07580149 0.52604382 Unknown
548 1 0.34433603 -0.35862084 0.24157943 1.02279405 Unknown
549 1 -0.10176175 -0.03663868 0.00112093 0.10982052 Lattice
550 1 -0.10586610 -0.04678306 0.01896125 0.11791332 Lattice
551 1 0.33569755 -0.25240423 0.14034145 0.76942341 Unknown
552 1 -0.10509007 -0.04306345 0.01049915 0.11425260 Lattice
553 1 -0.07470516 -0.03149399 0.00131810 0.09401756 Lattice
554 1 -0.12264730 -0.15017468 0.12527834 0.33227929 Unknown
555 1 -0.10577187 -0.05328581 0.02004545 0.12043011 Lattice
556 1 -0.10703867 -0.04810508 0.01367111 0.11824911 Lattice
557 1 -0.10673330 -0.04534270 0.01225083 0.11675599 Lattice
558 1 -0.10489629 -0.04534743 0.01187287 0.11500570 Lattice
559 1 -0.10635961 -0.04386093 0.01123280 0.11577526 Lattice
560 1 -0.10933519 -0.05132922 0.01860825 0.12234124 Lattice
561 1 -0.10688978 -0.04545207 0.01324549 0.11699207 Lattice
562 1 -0.10302866 -0.05091556 0.02583030 0.11968411 Lattice
563 1 -0.10731923 -0.04498534 0.01000682 0.11727831 Lattice
564 1 -0.10888252 -0.05004394 0.01293859 0.12103532 Lattice
565 1 -0.10634097 -0.04395563 0.00839192 0.11596603 Lattice
566 1 -0.10438397 -0.03936645 0.00718062 0.11228737 Lattice
567 1 -0.10645099 -0.04260118 0.00718217 0.11568402 Lattice
568 1 -0.07397290 -0.03110544 -0.01522921 0.08698701 Lattice
569 1 0.52230601 -0.22079406 0.15116209 0.88569951 Unknown
570 1 0.45694444 -0.23059649 0.20232913 0.90619286 Unknown
571 1 -0.09754151 -0.02741204 -0.00913465 0.10621772 Lattice
572 1 -0.10707876 -0.04660107 0.01653527 0.11805489 Lattice
573 1 -0.10331541 -0.04141783 0.02044393 0.11517491 Lattice
574 1 -0.10480971 -0.04095421 0.00935039 0.11319312 Lattice
575 1 0.34920954 -0.08622305 -0.09017499 0.48007564 Unknown
576 1 0.01848418 -0.07082181 0.07893900 0.28627335 Unknown
577 1 -0.10197823 -0.03963492 0.00735288 0.10997248 Lattice
578 1 -0.10611168 -0.05064172 0.02060175 0.12028378 Lattice
579 1 0.30360532 -0.33324106 0.15119780 0.77272971 Unknown
580 1 -0.09616289 -0.05098304 0.00484805 0.11095380 Lattice
581 1 -0.10399671 -0.05936401 0.03186641 0.12715948 Lattice
582 1 -0.09953844 -0.07148846 0.03266562 0.13035993 Lattice
583 1 -0.10691840 -0.04607195 0.01252034 0.11722446 Lattice
584 1 -0.10337875 -0.03857817 0.00099553 0.11261178 Lattice
585 1 -0.00645127 -0.08521671 0.00233644 0.09676681 Lattice
586 1 -0.10330586 -0.04806798 0.01246508 0.11470990 Lattice
587 1 -0.10672489 -0.04679369 0.01190251 0.11742341 Lattice
588 1 -0.09250816 -0.05049845 0.02132869 0.10947658 Lattice
589 1 -0.07525690 -0.02411656 -0.01478120 0.08414463 Lattice
590 1 -0.10491855 -0.04002233 0.00663034 0.11306791 Lattice
591 1 -0.10506381 -0.04312830 0.01004259 0.11423559 Lattice
592 1 -0.10519981 -0.04080460 0.00844894 0.11389913 Lattice
593 1 -0.10675448 -0.04944148 0.01955960 0.11976495 Lattice
594 1 -0.10540433 -0.04172847 0.01059928 0.11422072 Lattice
595 1 -0.08950256 -0.06586682 0.01562160 0.11336293 Lattice
596 1 -0.10446638 -0.03990431 0.01202763 0.11257865 Lattice
597 1 0.60639487 -0.18712865 0.01190872 0.70204484 Unknown
598 1 0.50495954 -0.16100634 0.12972554 0.73017082 Unknown
599 1 -0.10233935 -0.07474656 0.04541835 0.14509062 Lattice
600 1 -0.10006708 -0.05152942 0.01603788 0.11602950 Lattice
601 1 -0.10576488 -0.04550005 0.01399237 0.11609111 Lattice
602 1 -0.10711013 -0.04522685 0.00889941 0.11729064 Lattice
603 1 -0.06815273 -0.01512307 -0.02780413 0.08714384 Lattice
604 1 -0.10297125 -0.04440708 0.02148310 0.11753145 Lattice
605 1 -0.09864220 -0.04457264 0.01240244 0.10947458 Lattice
606 1 -0.10242875 -0.03840389 0.01439403 0.11243880 Lattice
607 1 -0.00780214 -0.08480872 -0.02500077 0.10964625 Lattice
608 1 -0.10317275 -0.04023062 0.01299517 0.11164569 Lattice
609 1 -0.10480548 -0.03885750 0.00056290 0.11470929 Lattice
610 1 -0.10500188 -0.04353668 0.01159161 0.11440793 Lattice
611 1 -0.09859025 -0.04782751 0.01462053 0.11175017 Lattice
612 1 -0.10217816 -0.04707839 0.00894403 0.11428007 Lattice
613 1 0.41754703 -0.18348053 0.22215561 0.72240361 Unknown
614 1 -0.09490353 -0.03756625 -0.00489259 0.10536242 Lattice
615 1 -0.10788664 -0.05146545 0.01989882 0.12142069 Lattice
616 1 -0.10660027 -0.04659894 0.01775073 0.11803101 Lattice
617 1 0.03239516 -0.03231699 -0.07661119 0.11448561 Lattice
618 1 0.00209680 -0.03539651 -0.01688007 0.10282683 Lattice
619 1 -0.10335066 -0.11322548 0.10538604 0.27250516 Unknown
620 1 -0.01540887 -0.01716199 -0.06016585 0.09021587 Lattice
621 1 0.33068959 -0.12054505 0.13681440 0.67315321 Unknown
622 1 -0.04551919 0.00332819 -0.04591224 0.08868560 Lattice
623 1 -0.10606377 -0.04354082 0.00906509 0.11701483 Lattice
624 1 -0.10478681 -0.03944402 0.00835048 0.11264363 Lattice
625 1 0.43264311 -0.28532148 0.13507266 0.80113867 Unknown
626 1 -0.10631500 -0.04685601 0.01650656 0.11748577 Lattice
627 1 -0.08215386 -0.01199872 -0.03595267 0.11187186 Lattice
628 1 -0.10259582 -0.03647957 0.00222419 0.11026459 Lattice
629 1 -0.10783697 -0.04751107 0.01312537 0.11873531 Lattice
630 1 -0.10772982 -0.05186242 0.02112635 0.12192023 Lattice
631 1 -0.10283618 -0.04531927 0.01616561 0.11406143 Lattice
632 1 -0.10381839 -0.03985388 0.01287375 0.11253035 Lattice
633 1 -0.09578858 -0.02959006 0.01159253 0.10382772 Lattice
634 1 -0.09920695 -0.06478979 0.02011349 0.12095691 Lattice
635 1 -0.07314515 -0.01921412 -0.02172583 0.08525435 Lattice
636 1 -0.10583039 -0.04721198 0.02184978 0.12038346 Lattice
637 1 -0.08067367 -0.04132072 -0.00004835 0.09096285 Lattice
638 1 -0.04954843 -0.02917734 -0.03245376 0.07718925 Lattice
639 1 -0.10707996 -0.05035742 0.01737769 0.11973191 Lattice
640 1 0.40412677 -0.22317136 -0.05054770 0.57905185 Unknown
641 1 -0.10558344 -0.04580540 0.01654816 0.11692756 Lattice
642 1 0.02415263 -0.09651162 -0.01490266 0.18685405 Unknown
643 1 -0.10729173 -0.05291872 0.03085358 0.12857352 Lattice
644 1 0.50827412 -0.29781090 0.10763908 0.88076079 Unknown
645 1 -0.05354655 -0.12160770 0.10686542 0.31524777 Unknown
646 1 -0.10548308 -0.04836110 0.02365728 0.12140193 Lattice
647 1 0.31718683 -0.17772724 0.00802051 0.58839565 Unknown
648 1 -0.10268020 -0.04444737 0.01477360 0.11340976 Lattice
649 1 -0.10462271 -0.04692465 0.01570422 0.11581026 Lattice
650 1 -0.10459826 -0.04417057 0.01502512 0.11494660 Lattice
651 1 -0.09925498 -0.04747180 0.01011219 0.11313287 Lattice
652 1 -0.10618742 -0.04272883 0.00705901 0.11554677 Lattice
653 1 -0.10052494 -0.08846117 0.04732811 0.15010512 Unknown
654 1 -0.08162909 -0.04260042 -0.00207440 0.09871170 Lattice
655 1 -0.10326419 -0.04021957 0.01586455 0.11254593 Lattice
656 1 -0.10473289 -0.04018251 0.01047560 0.11327932 Lattice
657 1 -0.05284185 -0.00591248 0.00106382 0.06086983 Lattice
658 1 -0.09883643 -0.03498545 0.00111087 0.10597104 Lattice
659 1 -0.10324101 -0.05138607 0.03050218 0.12465976 Lattice
660 1 -0.09998717 -0.05443146 0.03454623 0.12720027 Lattice
661 1 -0.10496782 -0.03988353 0.00447365 0.11378625 Lattice
662 1 -0.11322647 -0.08550774 0.06481094 0.17450124 Unknown
663 1 -0.09704676 -0.03855570 0.00334387 0.10510390 Lattice
664 1 -0.10416760 -0.04592598 0.01578355 0.11500947 Lattice
665 1 0.57755966 -0.27389993 0.07375628 0.83381745 Unknown
666 1 0.51287585 -0.22258937 0.02495395 0.74344974 Unknown
667 1 -0.10810693 -0.06768702 0.03476681 0.13509573 Lattice
668 1 -0.10491514 -0.04005171 0.00523858 0.11368942 Lattice
669 1 -0.10178000 -0.03316392 0.00267340 0.10809330 Lattice
670 1 -0.10725788 -0.04802894 0.01930994 0.11966882 Lattice
671 1 -0.10563078 -0.03942169 0.00379744 0.11433548 Lattice
672 1 -0.08217201 -0.03751681 0.01302412 0.09346293 Lattice
673 1 0.50101749 -0.28411392 0.05076458 0.71803653 Unknown
674 1 -0.09588936 -0.03336137 0.01485725 0.10327207 Lattice
675 1 -0.09717289 -0.03396418 0.00293630 0.10380967 Lattice
676 1 -0.08913053 -0.03680986 -0.01061561 0.10279846 Lattice
677 1 -0.10370021 -0.04106066 0.01114816 0.11237059 Lattice
678 1 -0.10018693 -0.03952982 0.01050184 0.10869494 Lattice
679 1 -0.09920713 -0.04415389 0.00285041 0.11013927 Lattice
680 1 -0.02999518 -0.01299287 -0.04985311 0.07933701 Lattice
681 1 -0.05509836 -0.00464755 -0.00853151 0.05930777 Lattice
682 1 -0.10771197 -0.05023573 0.01499017 0.11986939 Lattice
683 1 -0.09174584 -0.04263030 0.01286713 0.10288061 Lattice
684 1 0.18423662 -0.07213344 -0.12750217 0.27280016 Unknown
685 1 -0.10392659 -0.04689334 0.02586832 0.12268701 Lattice
686 1 -0.10643234 -0.05289508 0.02780918 0.12445245 Lattice
687 1 -0.10858201 -0.05259815 0.01828551 0.12217201 Lattice
688 1 -0.10700470 -0.04385787 0.00790796 0.11687286 Lattice
689 1 -0.10618082 -0.04284864 0.00648253 0.11606593 Lattice
690 1 -0.10100716 -0.06846493 0.02287253 0.12565601 Lattice
691 1 -0.10619855 -0.04052256 0.00394138 0.11595587 Lattice
692 1 -0.10221554 -0.03616314 0.00581987 0.10962972 Lattice
693 1 -0.10597778 -0.04385699 0.00967619 0.11552428 Lattice
694 1 -0.04533627 -0.08609088 0.01383171 0.10479100 Lattice
695 1 -0.10481231 -0.03752586 0.00333573 0.11266063 Lattice
696 1 -0.10178746 -0.03242985 -0.00518387 0.11112571 Lattice
697 1 -0.09583139 -0.07413552 0.02977599 0.12759360 Lattice
698 1 -0.06585738 -0.02050330 -0.02492821 0.08231931 Lattice
699 1 -0.10876614 -0.04918457 0.01328421 0.12054442 Lattice
700 1 -0.10633444 -0.04712096 0.01845520 0.11825302 Lattice
701 1 0.43092915 -0.29753554 0.15474129 0.70308917 Unknown
702 1 -0.10221849 -0.04924065 0.02040365 0.11701777 Lattice
703 1 -0.01343780 -0.02136787 -0.05716007 0.08748834 Lattice
704 1 -0.10872791 -0.05348413 0.02283407 0.12389854 Lattice
705 1 0.15903431 -0.22408687 0.12265401 0.51108545 Unknown
706 1 0.35044700 -0.23346121 0.17062232 0.77421146 Unknown
707 1 -0.10350928 -0.04198510 0.01489192 0.11396257 Lattice
708 1 0.58478967 -0.23811729 0.09461143 0.81834626 Unknown
709 1 -0.10471154 -0.04484055 0.01390946 0.11490066 Lattice
710 1 -0.10205818 -0.03361361 -0.00047773 0.10977965 Lattice
711 1 -0.09710782 -0.03304215 0.00700400 0.10372396 Lattice
712 1 -0.10744705 -0.04770805 0.01222637 0.11847541 Lattice
713 1 0.39183319 -0.29516097 0.14812544 0.81093024 Unknown
714 1 -0.10627962 -0.04280245 0.00828114 0.11544718 Lattice
715 1 -0.10929704 -0.05328184 0.01911755 0.12324841 Lattice
716 1 -0.10607130 -0.04133710 0.00722252 0.11476166 Lattice
717 1 -0.10104629 -0.03041047 -0.00745984 0.11075577 Lattice
718 1 -0.10734145 -0.04428824 0.00893853 0.11716616 Lattice
719 1 -0.10508632 -0.03863447 0.00299308 0.11377746 Lattice
720 1 -0.10731158 -0.04391644 0.00864141 0.11705579 Lattice
721 1 -0.10635243 -0.04197816 0.00755919 0.11544201 Lattice
722 1 -0.10701010 -0.04386852 0.00872061 0.11661507 Lattice
723 1 -0.10774292 -0.05610981 0.02874178 0.12648318 Lattice
724 1 -0.10402696 -0.03578424 -0.00015318 0.11235450 Lattice
725 1 -0.10529240 -0.04077221 0.00286989 0.11515477 Lattice
726 1 -0.10684338 -0.04502682 0.00738614 0.11738209 Lattice
727 1 -0.09334570 -0.03139745 -0.00072460 0.10531903 Lattice
728 1 -0.09864622 -0.03785025 0.00198850 0.10669011 Lattice
729 1 -0.10521455 -0.04180513 0.00556614 0.11463106 Lattice
730 1 -0.09939442 -0.07186777 0.02914576 0.12820393 Lattice
731 1 0.19622089 -0.21063587 0.11065732 0.55745444 Unknown
732 1 0.08540535 -0.22069279 0.17902735 0.57034049 Unknown
733 1 -0.10537094 -0.04919915 0.02155095 0.11976471 Lattice
734 1 -0.09758208 -0.06482278 0.01864194 0.11971127 Lattice
735 1 0.36273789 -0.16317871 0.11176558 0.58814785 Unknown
736 1 0.13288449 -0.08570662 0.03608909 0.35569704 Unknown
737 1 -0.10387287 -0.04638916 0.02778240 0.12389631 Lattice
738 1 0.23010567 -0.30703880 0.11520592 0.71245570 Unknown
739 1 -0.09362061 -0.15341873 0.13097404 0.38791381 Unknown
740 1 0.24568752 -0.21615134 0.00556639 0.51561831 Unknown
741 1 -0.07948536 -0.04559333 0.00519079 0.10037675 Lattice
742 1 -0.10283165 -0.04159833 0.01331908 0.11251309 Lattice
743 1 -0.10400697 -0.03706162 0.00446644 0.11132955 Lattice
744 1 -0.10754346 -0.04616386 0.01133528 0.11790694 Lattice
745 1 -0.10372533 -0.03918316 0.00641761 0.11177665 Lattice
746 1 -0.10774473 -0.04549138 0.01174991 0.11778757 Lattice
747 1 -0.10693156 -0.04476202 0.00859604 0.11701029 Lattice
748 1 -0.10537383 -0.04165567 0.00587810 0.11448419 Lattice
749 1 -0.10534575 -0.04016462 0.00528334 0.11394001 Lattice
750 1 -0.10619188 -0.04173692 0.00812570 0.11493783 Lattice
751 1 -0.10615965 -0.04133560 0.00467610 0.11553100 Lattice
752 1 -0.10594098 -0.04045567 0.00522164 0.11471124 Lattice
