# id type pc1 pc2 dist_to_ref defect_type
5775 1 0.01278107 0.01906512 0.02368099 Lattice
5776 1 0.01255136 0.01642233 0.02274809 Lattice
5777 1 -0.00215685 -0.00471682 0.00694863 Lattice
5778 1 -0.02048275 -0.03382648 0.04044348 Lattice
5779 1 -0.00267571 -0.00616328 0.00900982 Lattice
5780 1 -0.00827038 -0.01311735 0.01682693 Lattice
5781 1 -0.00841531 -0.01439337 0.01765212 Lattice
5782 1 0.00636763 0.00845537 0.01182480 Lattice
5783 1 0.00276527 0.00237902 0.00540707 Lattice
5784 1 -0.00227839 -0.00486627 0.00658001 Lattice
5785 1 -0.01477818 -0.02300378 0.02789258 Lattice
5786 1 -0.01330742 -0.02118650 0.02554744 Lattice
5787 1 -0.00649866 -0.01091308 0.01397176 Lattice
5788 1 0.00185728 0.00036243 0.00706769 Lattice
5789 1 -0.01192420 -0.01988270 0.02445030 Lattice
5790 1 -0.02472267 -0.03856573 0.04670223 Lattice
5791 1 -0.01201400 -0.01857904 0.02272914 Lattice
5792 1 0.00395900 0.00350463 0.00920287 Lattice
5793 1 -0.00465771 -0.00701205 0.00951924 Lattice
5794 1 0.00195092 -0.00061431 0.00699674 Lattice
5795 1 0.00882033 0.01273602 0.01760217 Lattice
5796 1 -0.01102343 -0.01792031 0.02160983 Lattice
5797 1 -0.00854391 -0.01526876 0.01846032 Lattice
5798 1 0.00298999 0.00252707 0.00856086 Lattice
5799 1 0.00115859 -0.00027179 0.00502675 Lattice
5800 1 0.00266536 0.00203304 0.00944148 Lattice
5801 1 0.00466615 0.00486395 0.00872275 Lattice
5802 1 0.00126594 0.00004101 0.00685955 Lattice
5803 1 0.00039988 -0.00035041 0.00483079 Lattice
5804 1 -0.00051075 -0.00115935 0.00996989 Lattice
5805 1 0.01731618 0.02657388 0.03239468 Lattice
5806 1 0.00083262 0.00117067 0.00821831 Lattice
5807 1 0.00156130 0.00207639 0.00824581 Lattice
5808 1 0.00343056 0.00425372 0.00875856 Lattice
5809 1 -0.00258787 -0.00475471 0.00892405 Lattice
5810 1 0.01633263 0.02229515 0.02996138 Lattice
5811 1 0.00146641 -0.00319720 0.01296587 Lattice
5812 1 0.00968198 0.01262717 0.01839398 Lattice
5813 1 0.00096708 -0.00032799 0.00676731 Lattice
5814 1 -0.01224718 -0.02107298 0.02623555 Lattice
5815 1 0.00039580 0.00070109 0.00758348 Lattice
5816 1 0.02475489 0.03592147 0.04487116 Lattice
5817 1 0.00517375 0.00495156 0.01054185 Lattice
5818 1 0.00853735 0.01050283 0.01802226 Lattice
5819 1 0.00167593 -0.00003033 0.00773714 Lattice
5820 1 0.00478667 0.00638272 0.01042450 Lattice
5821 1 -0.00719468 -0.01221956 0.01480954 Lattice
5822 1 -0.00707213 -0.01184894 0.01520716 Lattice
5823 1 -0.00442544 -0.00968077 0.01303919 Lattice
5824 1 -0.01140949 -0.01901733 0.02295075 Lattice
5825 1 -0.01261985 -0.02131303 0.02605849 Lattice
5826 1 -0.01785479 -0.02876259 0.03466350 Lattice
5827 1 -0.00171996 -0.00422332 0.00976605 Lattice
5828 1 0.01116827 0.01428257 0.02253443 Lattice
5829 1 -0.00349854 -0.00698258 0.01066675 Lattice
5830 1 0.01983618 0.02833852 0.03548590 Lattice
5831 1 0.01295841 0.01816345 0.02398778 Lattice
5832 1 0.01221017 0.01768106 0.02231367 Lattice
5833 1 0.00256582 0.00198124 0.01314153 Lattice
5834 1 0.00884112 0.01185608 0.01585130 Lattice
5835 1 0.02208883 0.03239535 0.04112792 Lattice
5836 1 0.01592770 0.02282478 0.02955982 Lattice
5837 1 0.00227474 0.00307448 0.00701456 Lattice
5838 1 -0.01753357 -0.02930905 0.03490252 Lattice
5839 1 0.00360159 0.00449069 0.00811279 Lattice
5840 1 -0.01904208 -0.02932819 0.03581863 Lattice
5841 1 0.00335958 0.00285809 0.00922989 Lattice
5842 1 0.00679627 0.00917869 0.01232059 Lattice
5843 1 0.01291082 0.01848265 0.02398845 Lattice
5844 1 0.01511916 0.02035460 0.02778232 Lattice
5845 1 0.00177884 0.00056800 0.00830488 Lattice
5846 1 -0.00153044 -0.00354473 0.00649739 Lattice
5847 1 0.00753318 0.00903762 0.01466675 Lattice
5848 1 0.00598860 0.00863936 0.01223550 Lattice
5849 1 0.01433878 0.01967246 0.02629716 Lattice
5850 1 0.00806951 0.01149288 0.01555274 Lattice
5851 1 0.00666436 0.00778432 0.01275999 Lattice
5852 1 0.00696451 0.00946838 0.01476417 Lattice
5853 1 0.00810760 0.01030766 0.01417069 Lattice
5854 1 0.00117695 -0.00061069 0.00572797 Lattice
5855 1 0.00485504 0.00567883 0.00957260 Lattice
5856 1 -0.00057500 -0.00233635 0.00412325 Lattice
5857 1 -0.00153470 -0.00319684 0.00701649 Lattice
5858 1 -0.00436081 -0.01104246 0.01793346 Lattice
5859 1 -0.00234562 -0.00577365 0.00919069 Lattice
5860 1 -0.00986247 -0.01607505 0.01988105 Lattice
5861 1 -0.00532312 -0.00966703 0.01183960 Lattice
5862 1 -0.00525799 -0.00879492 0.01260675 Lattice
5863 1 0.01386787 0.01937969 0.02513602 Lattice
5864 1 -0.00838297 -0.01552639 0.01961426 Lattice
5865 1 -0.00208255 -0.00528834 0.00786712 Lattice
5866 1 0.00142745 0.00208265 0.00537319 Lattice
5867 1 0.00753868 0.01026301 0.01415022 Lattice
5868 1 0.01278348 0.01775604 0.02303145 Lattice
5869 1 0.01502413 0.02188968 0.02814766 Lattice
5870 1 -0.00690925 -0.01202800 0.01444708 Lattice
5871 1 -0.00589904 -0.00931811 0.01165779 Lattice
5872 1 0.00987213 0.01317471 0.01820917 Lattice
5873 1 0.00480465 0.00537071 0.01106806 Lattice
5874 1 0.01260275 0.01897990 0.02469480 Lattice
5875 1 0.01510107 0.02182145 0.02894749 Lattice
5876 1 -0.01092683 -0.01762113 0.02135120 Lattice
5877 1 0.00057716 0.00055285 0.00889973 Lattice
5878 1 -0.00603523 -0.00986114 0.01327605 Lattice
5879 1 -0.00495091 -0.00734729 0.01114378 Lattice
5880 1 0.00131212 -0.00027998 0.00562091 Lattice
5881 1 0.00640316 0.00998271 0.01304872 Lattice
5882 1 -0.01046865 -0.01890520 0.02300242 Lattice
5883 1 0.00171699 -0.00070794 0.01023375 Lattice
5884 1 -0.01054411 -0.01866572 0.02238239 Lattice
5885 1 -0.02223499 -0.03499606 0.04198664 Lattice
5886 1 -0.00396590 -0.00862883 0.01206296 Lattice
5887 1 0.00037742 -0.00221895 0.01074669 Lattice
5888 1 -0.02557220 -0.04106260 0.04926454 Lattice
5889 1 -0.00190652 -0.00427989 0.00719986 Lattice
5890 1 -0.00520688 -0.00784831 0.01081752 Lattice
5891 1 -0.00649432 -0.01076806 0.01398912 Lattice
5892 1 0.00253782 0.00145390 0.00675534 Lattice
5893 1 0.00047003 0.00009105 0.00468554 Lattice
5894 1 0.00940363 0.01175536 0.01950212 Lattice
5895 1 0.00522512 0.00476954 0.01233364 Lattice
5896 1 0.01731146 0.02451373 0.03184746 Lattice
5897 1 0.00063913 -0.00049593 0.00484096 Lattice
5898 1 0.00565700 0.00709325 0.01064398 Lattice
5899 1 0.00859510 0.01157140 0.01529131 Lattice
5900 1 0.00996038 0.01284651 0.01782573 Lattice
5901 1 0.00721830 0.01026075 0.01307916 Lattice
5902 1 -0.00168110 -0.00302457 0.00661222 Lattice
5903 1 0.00856541 0.01231381 0.01569147 Lattice
5904 1 -0.00493973 -0.00923696 0.01146554 Lattice
5905 1 0.01906276 0.02762259 0.03453460 Lattice
5906 1 0.02538263 0.03733500 0.04588491 Lattice
5907 1 0.00852063 0.01232235 0.01775288 Lattice
5908 1 0.02358759 0.03516047 0.04305677 Lattice
5909 1 0.01100095 0.01342146 0.02240702 Lattice
5910 1 0.00053028 0.00011661 0.00516961 Lattice
5911 1 0.02851640 0.04155668 0.05174985 Lattice
5912 1 0.00907240 0.01402115 0.01717502 Lattice
5913 1 0.00586127 0.00747777 0.01116528 Lattice
5914 1 0.00140250 0.00101973 0.00697671 Lattice
5915 1 0.00128515 0.00148265 0.00508241 Lattice
5916 1 -0.00220924 -0.00451023 0.00719868 Lattice
5917 1 -0.01161288 -0.01826658 0.02213293 Lattice
5918 1 -0.00723893 -0.01491359 0.01982929 Lattice
5919 1 -0.00188585 -0.00500029 0.00912174 Lattice
5920 1 -0.01237534 -0.02122582 0.02544459 Lattice
5921 1 -0.00021915 -0.00110035 0.00585428 Lattice
5922 1 0.00458098 0.00595477 0.00853587 Lattice
5923 1 -0.00140046 -0.00267546 0.00581647 Lattice
5924 1 -0.01762453 -0.02888385 0.03482195 Lattice
5925 1 0.01730635 0.02308006 0.03175841 Lattice
5926 1 0.01062309 0.01220625 0.02132123 Lattice
5927 1 0.00280080 0.00012356 0.01357186 Lattice
5928 1 0.01209737 0.01532831 0.02269990 Lattice
5929 1 0.00125643 0.00084708 0.00840449 Lattice
5930 1 0.01272002 0.01769717 0.02287721 Lattice
5931 1 -0.01748230 -0.02879947 0.03474702 Lattice
5932 1 0.01399949 0.01899944 0.02636377 Lattice
5933 1 -0.00862715 -0.01660414 0.02140781 Lattice
5934 1 0.02450512 0.03473375 0.04470265 Lattice
5935 1 -0.01286059 -0.02124676 0.02562126 Lattice
5936 1 0.00093341 -0.00162980 0.00919181 Lattice
5937 1 0.01069573 0.01441298 0.01938024 Lattice
5938 1 0.01847817 0.02882371 0.03526692 Lattice
5939 1 -0.00314253 -0.00619826 0.00999661 Lattice
5940 1 0.00449921 0.00606122 0.01296355 Lattice
5941 1 0.00497699 0.00740348 0.00958410 Lattice
5942 1 0.00451551 0.00731456 0.01163304 Lattice
5943 1 0.00544256 0.00235914 0.01483175 Lattice
5944 1 0.00540689 0.00790442 0.01384701 Lattice
5945 1 0.01060184 0.01495836 0.01946369 Lattice
5946 1 -0.00476866 -0.00851556 0.01083697 Lattice
5947 1 -0.00550784 -0.01067131 0.01347363 Lattice
5948 1 -0.02032471 -0.03249265 0.03903195 Lattice
5949 1 -0.00854608 -0.01537999 0.01862944 Lattice
5950 1 0.00029268 -0.00130162 0.00583522 Lattice
5951 1 -0.00560642 -0.00882831 0.01167294 Lattice
5952 1 -0.00543074 -0.00944691 0.01181981 Lattice
5953 1 0.01235948 0.01787384 0.02215081 Lattice
5954 1 0.01087336 0.01553922 0.01965622 Lattice
5955 1 0.00503499 0.00775081 0.01028956 Lattice
5956 1 0.00586590 0.00835310 0.01081569 Lattice
5957 1 0.00177955 0.00132510 0.00340525 Lattice
5958 1 -0.00200431 -0.00394626 0.00594014 Lattice
5959 1 0.00196033 0.00181204 0.00439951 Lattice
5960 1 0.02327547 0.03257397 0.04246655 Lattice
5961 1 -0.00186572 -0.00340813 0.00665274 Lattice
5962 1 0.01100930 0.01616397 0.02040677 Lattice
5963 1 -0.01126494 -0.01821190 0.02302263 Lattice
5964 1 0.01418920 0.02067978 0.02560821 Lattice
5965 1 -0.00193691 -0.00457105 0.00708630 Lattice
5966 1 -0.01499214 -0.02437590 0.02931684 Lattice
5967 1 -0.02409909 -0.04040236 0.04823128 Lattice
5968 1 0.02070236 0.03033722 0.03832733 Lattice
5969 1 -0.00007209 -0.00402951 0.01093641 Lattice
5970 1 0.01460437 0.01708302 0.03172030 Lattice
5971 1 -0.00985098 -0.01770795 0.02162386 Lattice
5972 1 -0.00703386 -0.01236586 0.01569817 Lattice
5973 1 0.00143071 0.00097121 0.00400737 Lattice
5974 1 -0.00557422 -0.01055774 0.01304634 Lattice
5975 1 0.00500292 0.00614225 0.01045099 Lattice
5976 1 -0.01338442 -0.02156018 0.02580834 Lattice
5977 1 -0.01159288 -0.01916709 0.02401469 Lattice
5978 1 0.01762358 0.02473990 0.03123111 Lattice
5979 1 0.00182898 0.00101521 0.00682305 Lattice
5980 1 0.00985628 0.01343809 0.01786730 Lattice
5981 1 -0.00071733 -0.00144826 0.01114819 Lattice
5982 1 -0.01032875 -0.01628301 0.02074331 Lattice
5983 1 0.01541015 0.02107674 0.02792855 Lattice
5984 1 -0.01103501 -0.01936361 0.02346691 Lattice
5985 1 0.02007818 0.03019166 0.03669718 Lattice
5986 1 -0.00409679 -0.00741373 0.00939621 Lattice
5987 1 0.00943405 0.01417063 0.01853937 Lattice
5988 1 0.01182586 0.01579873 0.02115483 Lattice
5989 1 0.01637246 0.02490567 0.03069289 Lattice
5990 1 0.01160109 0.01651852 0.02060024 Lattice
5991 1 0.01614327 0.02387871 0.02951572 Lattice
5992 1 -0.00596986 -0.01037118 0.01314054 Lattice
5993 1 -0.00250021 -0.00506096 0.00676407 Lattice
5994 1 0.01075074 0.01482699 0.01941341 Lattice
5995 1 -0.01176209 -0.01839874 0.02230942 Lattice
5996 1 -0.00742094 -0.01253623 0.01714661 Lattice
5997 1 -0.00141009 -0.00581142 0.01017432 Lattice
5998 1 -0.01458818 -0.02245288 0.02744791 Lattice
5999 1 -0.00724577 -0.01270206 0.01577912 Lattice
6000 1 0.00304880 0.00278054 0.00688515 Lattice
6001 1 0.00697781 0.00923128 0.01205055 Lattice
6002 1 0.00980221 0.01345657 0.01768110 Lattice
6003 1 0.02751146 0.04090718 0.05002414 Lattice
6004 1 0.00625964 0.00927928 0.01303844 Lattice
6005 1 0.00513487 0.00566450 0.01065317 Lattice
6006 1 -0.00224230 -0.00430021 0.00580336 Lattice
6007 1 0.00686723 0.00875210 0.01182499 Lattice
6008 1 0.00741464 0.00909429 0.01284767 Lattice
6009 1 0.00103194 -0.00003099 0.00422927 Lattice
6010 1 -0.00631648 -0.01203987 0.01512420 Lattice
6011 1 0.00450323 0.00431481 0.00877175 Lattice
6012 1 0.00813949 0.01074092 0.01444145 Lattice
6013 1 -0.00990550 -0.01731042 0.02066646 Lattice
6014 1 0.00940458 0.01297083 0.01717544 Lattice
6015 1 0.00166601 0.00112272 0.00588694 Lattice
6016 1 -0.00901677 -0.01543967 0.01848831 Lattice
6017 1 0.01179065 0.01687356 0.02108986 Lattice
6018 1 0.00797287 0.01014498 0.01399743 Lattice
6019 1 -0.01239035 -0.02003402 0.02396683 Lattice
6020 1 0.01005387 0.01369161 0.01844241 Lattice
6021 1 0.00197254 0.00179393 0.00491298 Lattice
6022 1 0.01513153 0.02217498 0.02718841 Lattice
6023 1 -0.00400182 -0.00611881 0.00855346 Lattice
6024 1 -0.00734020 -0.01239839 0.01535323 Lattice
6025 1 0.00677070 0.00998594 0.01306729 Lattice
6026 1 -0.00406911 -0.00774506 0.00970861 Lattice
6027 1 0.01283339 0.01897842 0.02328950 Lattice
6028 1 0.01894278 0.02847232 0.03460639 Lattice
6029 1 0.00334198 0.00409099 0.00718842 Lattice
6030 1 0.01028005 0.01571215 0.01956520 Lattice
6031 1 0.00012264 -0.00111499 0.00427244 Lattice
6032 1 -0.01232237 -0.01932554 0.02353414 Lattice
6033 1 0.00935427 0.01421086 0.01767138 Lattice
6034 1 0.00150436 0.00199499 0.00409732 Lattice
6035 1 -0.00350164 -0.00758129 0.01035748 Lattice
6036 1 -0.00275925 -0.00530797 0.00705232 Lattice
6037 1 -0.01039164 -0.01725913 0.02063413 Lattice
6038 1 0.00651297 0.00891876 0.01304886 Lattice
6039 1 -0.01195987 -0.02038779 0.02484075 Lattice
6040 1 -0.01614775 -0.02552131 0.03059673 Lattice
6041 1 0.00789825 0.01160526 0.01572916 Lattice
6042 1 0.00472645 0.00595865 0.01035203 Lattice
6043 1 -0.00479862 -0.00713602 0.01010529 Lattice
6044 1 0.00181119 0.00071881 0.00664246 Lattice
6045 1 0.00320692 0.00340185 0.00817762 Lattice
6046 1 0.01418457 0.02081149 0.02624804 Lattice
6047 1 0.01300620 0.01703171 0.02309174 Lattice
6048 1 0.00468035 0.00485710 0.00800923 Lattice
6049 1 0.02926002 0.04354815 0.05327660 Lattice
6050 1 -0.00333777 -0.00718817 0.01027680 Lattice
6051 1 0.01197956 0.01795083 0.02211117 Lattice
6052 1 0.01167753 0.01651893 0.02173210 Lattice
6053 1 -0.00401419 -0.00755363 0.01102645 Lattice
6054 1 0.00917383 0.01294618 0.01705749 Lattice
6055 1 0.01049337 0.01263330 0.01972556 Lattice
6056 1 0.00550507 0.00636493 0.01159458 Lattice
6057 1 -0.00601504 -0.01047699 0.01382424 Lattice
6058 1 -0.01609852 -0.02559560 0.03087302 Lattice
6059 1 -0.00709550 -0.01450146 0.02016232 Lattice
6060 1 0.00563011 0.00635753 0.01140694 Lattice
6061 1 -0.00649053 -0.01150606 0.01411096 Lattice
6062 1 0.01607399 0.02304961 0.02892101 Lattice
6063 1 0.00445878 0.00527841 0.00918955 Lattice
6064 1 0.00157818 0.00056204 0.01101764 Lattice
6065 1 0.01716105 0.02488037 0.03138554 Lattice
6066 1 -0.00591437 -0.01076346 0.01301366 Lattice
6067 1 -0.02331469 -0.03639920 0.04377353 Lattice
6068 1 -0.00999390 -0.01577821 0.01990552 Lattice
6069 1 0.00253883 0.00291161 0.00631811 Lattice
6070 1 0.01231596 0.01577611 0.02405597 Lattice
6071 1 0.00656886 0.01066721 0.01710634 Lattice
6072 1 -0.00383070 -0.00773408 0.01079624 Lattice
6073 1 0.01805009 0.02555517 0.03287801 Lattice
6074 1 -0.00933387 -0.01592761 0.01920202 Lattice
6075 1 -0.00031552 -0.00167519 0.00488445 Lattice
6076 1 0.00850733 0.01138228 0.01786099 Lattice
6077 1 0.00416414 0.00457367 0.00813819 Lattice
6078 1 0.00999827 0.01256659 0.01816832 Lattice
6079 1 0.00164676 0.00100197 0.00508971 Lattice
6080 1 0.00652323 0.00790803 0.01298623 Lattice
6081 1 0.02024841 0.02970193 0.03706617 Lattice
6082 1 0.00448729 0.00576395 0.00785459 Lattice
6083 1 -0.00747069 -0.01234107 0.01482032 Lattice
6084 1 -0.00931105 -0.01384867 0.01762757 Lattice
6085 1 0.00541513 0.00689756 0.01051765 Lattice
6086 1 -0.02013947 -0.03050541 0.03762136 Lattice
6087 1 -0.01057566 -0.01723880 0.02079878 Lattice
6088 1 0.02295666 0.03351314 0.04194394 Lattice
6089 1 0.00759800 0.00874461 0.01453923 Lattice
6090 1 0.01546033 0.02248780 0.02845873 Lattice
6091 1 0.00402744 0.00302562 0.01184501 Lattice
6092 1 0.00589566 0.00626229 0.01095044 Lattice
6093 1 0.00356264 0.00437991 0.00906767 Lattice
6094 1 0.01877037 0.02674265 0.03419094 Lattice
6095 1 0.00274820 0.00172122 0.00659116 Lattice
6096 1 -0.00161117 -0.00584831 0.00975892 Lattice
6097 1 0.01331407 0.01871570 0.02367407 Lattice
6098 1 0.00065068 -0.00204762 0.00719948 Lattice
6099 1 0.00070245 0.00050239 0.00401835 Lattice
6100 1 0.00913385 0.01386051 0.01781477 Lattice
6101 1 -0.00128488 -0.00452265 0.00827112 Lattice
6102 1 -0.00181191 -0.00390366 0.00547850 Lattice
6103 1 0.01750869 0.02239307 0.03079570 Lattice
6104 1 0.00651290 0.00722041 0.01314478 Lattice
6105 1 -0.00446770 -0.00780842 0.01017155 Lattice
6106 1 -0.00975670 -0.01459607 0.01946522 Lattice
6107 1 0.00926225 0.01275739 0.01657515 Lattice
6108 1 0.00356989 0.00317910 0.00729246 Lattice
6109 1 0.01029293 0.01594481 0.02087548 Lattice
6110 1 0.01750106 0.02410308 0.03437804 Lattice
6111 1 0.00277774 0.00121263 0.01043716 Lattice
6112 1 0.01270549 0.01759923 0.02422683 Lattice
6113 1 0.00133119 -0.00143106 0.01253223 Lattice
6114 1 0.00147902 0.00121792 0.00622801 Lattice
6115 1 -0.00251365 -0.00550263 0.00868463 Lattice
6116 1 -0.00408303 -0.00909285 0.01199854 Lattice
6117 1 0.00482288 0.00563587 0.00853538 Lattice
6118 1 0.00324755 0.00214388 0.01051671 Lattice
6119 1 0.01641017 0.02171821 0.03089487 Lattice
6120 1 -0.00701370 -0.01266955 0.01595587 Lattice
6121 1 0.01078456 0.01459743 0.02157087 Lattice
6122 1 0.00214604 0.00181593 0.01114977 Lattice
6123 1 0.00754949 0.01040334 0.01350280 Lattice
6124 1 0.00152931 0.00133404 0.00733488 Lattice
6125 1 -0.01550121 -0.02463047 0.02947609 Lattice
6126 1 0.00039171 -0.00268410 0.01055227 Lattice
6127 1 -0.00183044 -0.00314225 0.00550976 Lattice
6128 1 -0.00646284 -0.01173436 0.01470718 Lattice
6129 1 -0.00826414 -0.01379087 0.01705049 Lattice
6130 1 0.00806415 0.01059500 0.01485297 Lattice
6131 1 0.01007516 0.01490407 0.01856538 Lattice
6132 1 0.01093141 0.01446356 0.01962264 Lattice
6133 1 -0.00866081 -0.01378741 0.01711755 Lattice
6134 1 0.01523148 0.02150816 0.02874149 Lattice
6135 1 0.01218753 0.01662466 0.02192878 Lattice
6136 1 0.00215389 0.00295891 0.00831098 Lattice
6137 1 0.01552808 0.02132919 0.02734752 Lattice
6138 1 0.01409564 0.01947013 0.02534536 Lattice
6139 1 0.00987671 0.01477802 0.01845098 Lattice
6140 1 0.00849261 0.00940077 0.01670149 Lattice
6141 1 -0.01429058 -0.02134462 0.02741760 Lattice
6142 1 0.01061407 0.01412015 0.01813212 Lattice
6143 1 0.01224719 0.01723529 0.02218351 Lattice
6144 1 0.00700151 0.00971099 0.01218673 Lattice
6145 1 0.00133036 0.00115696 0.00488190 Lattice
6146 1 -0.01802443 -0.02836776 0.03444278 Lattice
6147 1 -0.00372987 -0.00833632 0.01381891 Lattice
6148 1 -0.01190593 -0.02071608 0.02493680 Lattice
6149 1 -0.01395070 -0.02320212 0.02784523 Lattice
6150 1 -0.01760642 -0.02792381 0.03406524 Lattice
6151 1 -0.00746913 -0.01490444 0.01891753 Lattice
6152 1 -0.02284949 -0.03607019 0.04363584 Lattice
6153 1 -0.01273014 -0.02044009 0.02450988 Lattice
6154 1 -0.00543266 -0.01004678 0.01338624 Lattice
6155 1 0.01003729 0.01342951 0.01869466 Lattice
6156 1 -0.00080856 -0.00365375 0.00788765 Lattice
6157 1 0.00747315 0.00840713 0.01433593 Lattice
6158 1 -0.00422291 -0.00874789 0.01225299 Lattice
6159 1 -0.00698081 -0.01227530 0.01609601 Lattice
6160 1 -0.00141179 -0.00456412 0.00746562 Lattice
6161 1 0.01708965 0.02509833 0.03128146 Lattice
6162 1 -0.00873779 -0.01559345 0.01942389 Lattice
6163 1 -0.00125844 -0.00265596 0.00543701 Lattice
6164 1 0.00380290 0.00426555 0.00654222 Lattice
6165 1 -0.00775954 -0.01230006 0.01494153 Lattice
6166 1 -0.02219844 -0.03665001 0.04386341 Lattice
6167 1 -0.01736569 -0.02871651 0.03426227 Lattice
6168 1 0.00101405 -0.00021665 0.00691182 Lattice
6169 1 -0.01578203 -0.02553965 0.03058180 Lattice
6170 1 -0.01373583 -0.02215549 0.02688138 Lattice
6171 1 -0.01311108 -0.02279883 0.02786118 Lattice
6172 1 -0.01444052 -0.02308144 0.02804647 Lattice
6173 1 -0.02000950 -0.03388738 0.04056166 Lattice
6174 1 -0.01962833 -0.03104134 0.03729620 Lattice
6175 1 -0.01844517 -0.03086871 0.03722287 Lattice
6176 1 -0.01945909 -0.03199081 0.03820468 Lattice
6177 1 0.00592490 0.00567379 0.01645578 Lattice
6178 1 -0.00322941 -0.00614793 0.01152064 Lattice
6179 1 -0.00369789 -0.00630373 0.01025879 Lattice
6180 1 0.00189833 0.00063199 0.00923318 Lattice
6181 1 0.01795637 0.02672354 0.03332218 Lattice
6182 1 0.00514156 0.00652390 0.00989260 Lattice
6183 1 0.01492594 0.02187104 0.02769368 Lattice
6184 1 0.01759984 0.02535331 0.03301994 Lattice
6185 1 0.00042504 -0.00209335 0.00582156 Lattice
6186 1 -0.00455853 -0.00698780 0.00940033 Lattice
6187 1 -0.01349577 -0.02227122 0.02765372 Lattice
6188 1 0.00359673 0.00374985 0.00722490 Lattice
6189 1 0.00706460 0.00934721 0.01451284 Lattice
6190 1 0.00933262 0.01147354 0.01755850 Lattice
6191 1 -0.00518743 -0.00999265 0.01260888 Lattice
6192 1 -0.01367977 -0.02307095 0.02757214 Lattice
6193 1 -0.01179045 -0.01949608 0.02384041 Lattice
6194 1 0.00231876 0.00117102 0.00991808 Lattice
6195 1 0.00129568 0.00183520 0.00613643 Lattice
6196 1 0.00839518 0.00974226 0.01501713 Lattice
6197 1 0.01085683 0.01417465 0.02096459 Lattice
6198 1 -0.00231821 -0.00573832 0.00997561 Lattice
6199 1 -0.02469311 -0.03802472 0.04633583 Lattice
6200 1 0.01035449 0.01381224 0.01834183 Lattice
6201 1 -0.00538186 -0.01143714 0.01623927 Lattice
6202 1 0.01185195 0.01605423 0.02141178 Lattice
6203 1 0.01842666 0.02715509 0.03463037 Lattice
6204 1 -0.00480820 -0.01143031 0.01802021 Lattice
6205 1 -0.01200673 -0.01971584 0.02413981 Lattice
6206 1 0.01246331 0.01785510 0.02319188 Lattice
6207 1 0.00775659 0.01100645 0.01620188 Lattice
6208 1 0.01163401 0.01680626 0.02145339 Lattice
6209 1 0.00360675 0.00357815 0.00988188 Lattice
6210 1 -0.00149104 -0.00383375 0.00584245 Lattice
6211 1 0.00024970 -0.00116259 0.00569165 Lattice
6212 1 -0.00636565 -0.01135257 0.01490884 Lattice
6213 1 -0.00116944 -0.00391360 0.00798855 Lattice
6214 1 0.01828008 0.02760113 0.03395161 Lattice
6215 1 -0.00217757 -0.00480907 0.00809541 Lattice
6216 1 0.00432349 0.00516397 0.00789511 Lattice
6217 1 -0.00432903 -0.00920648 0.01190395 Lattice
6218 1 0.00961748 0.01046206 0.01940517 Lattice
6219 1 0.00317399 0.00360908 0.00859443 Lattice
6220 1 0.00757087 0.00912164 0.01445830 Lattice
6221 1 0.00817289 0.01094379 0.01655602 Lattice
6222 1 0.02494435 0.03721865 0.04630370 Lattice
6223 1 0.01087791 0.01354794 0.02161713 Lattice
6224 1 0.02271216 0.03326319 0.04134316 Lattice
6225 1 0.00371815 0.00348301 0.00988656 Lattice
6226 1 0.00211431 0.00169431 0.00491038 Lattice
6227 1 0.00058688 0.00018531 0.00392767 Lattice
6228 1 -0.00325485 -0.00611012 0.01073363 Lattice
6229 1 0.00098161 0.00096099 0.00457659 Lattice
6230 1 0.01313691 0.01796552 0.02300945 Lattice
6231 1 0.01206135 0.01711209 0.02277921 Lattice
6232 1 0.00976577 0.01448901 0.01886959 Lattice
6233 1 0.00234996 0.00093778 0.00688145 Lattice
6234 1 0.00689586 0.00980337 0.01315747 Lattice
6235 1 0.00884369 0.01117271 0.01591508 Lattice
6236 1 0.00350745 0.00280466 0.00968416 Lattice
6237 1 -0.00105510 -0.00277296 0.00572389 Lattice
6238 1 -0.00725160 -0.01322500 0.01685939 Lattice
6239 1 0.00583001 0.00676572 0.01225236 Lattice
6240 1 0.00709930 0.00965736 0.01274370 Lattice
6241 1 -0.01784644 -0.02742772 0.03326383 Lattice
6242 1 -0.01579478 -0.02587473 0.03148120 Lattice
6243 1 0.00108632 0.00072187 0.00432104 Lattice
6244 1 -0.00677610 -0.01089123 0.01371057 Lattice
6245 1 0.01705632 0.02367366 0.03048583 Lattice
6246 1 0.01409610 0.01883382 0.02593286 Lattice
6247 1 -0.00098899 -0.00445169 0.01286642 Lattice
6248 1 0.01696236 0.02468810 0.03196007 Lattice
6249 1 -0.03211428 -0.04947075 0.06000098 Lattice
6250 1 -0.00650371 -0.01232786 0.01554945 Lattice
6251 1 -0.00366784 -0.00826458 0.01117090 Lattice
6252 1 -0.00390396 -0.00734630 0.00968470 Lattice
6253 1 0.02268300 0.03323392 0.04198624 Lattice
6254 1 0.00169574 0.00276930 0.00591022 Lattice
6255 1 0.00774134 0.00903312 0.01707341 Lattice
6256 1 -0.00388232 -0.00823320 0.01103490 Lattice
6257 1 0.00245691 0.00236902 0.00783584 Lattice
6258 1 -0.00008128 -0.00155829 0.00525436 Lattice
